Titlu,Pret_EUR,Pret_Raw,Link,Descriere_Completa,Descriere_Preview
"Apartament 2 camere Panoramic Residence, Valea Adanca",94000.0,94 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-panoramic-residence-valea-adanca-IDGmU8,"Va propunem spre vanzare un apartament cu 2 camere situat in complexul Panoramic Residence, in zona CUG – Valea Adanca, finalizat in anul 2023.
Locuinta se vinde complet mobilata, exact ca in fotografii, fiind ideala atat pentru locuit, cat si pentru investitie.
Dotari si beneficii:
 Centrala termica proprie Motan
 Usi interioare Porta Doors (MDF)
 Tamplarie PVC 70 mm
 Acces in complex cu bariera
 Market TLT in interiorul complexului
 Statie de autobuz chiar in fata complexului
 Cota parte din terenul aferent complexului
Apartamentul este in prezent inchiriat cu 350 euro luna, iar chiriile in zona se situeaza intre 400–450 euro luna, ceea ce il face o oportunitate foarte buna de investitie, cu potential de crestere a randamentului.
Separat se poate achizitiona loc de parcare: 5.000 euro
Pentru mai multe detalii si programarea unei vizionari:
0771 418 592","... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 11 | 94 000 € | 1958 €/m² | Apartament 2 camere Panoramic Residence, Valea Adanca | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 48 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere situat in complexul Panoramic Residence, in zona CUG &ndash; Valea Adanca, finalizat in anul 2023.Locuinta se vinde complet mobilata, exact ca in fot... | Agentia Imobiliara Express Casa | Agenție imobiliară"
Apartament 2 camere,73000.0,73 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-IDFFhC,"Direct proprietar – Vând apartament 2 camere, Tătărași, Str. Ciric, etaj 1

Suprafață utilă: 31,08 mp
Apartamentul este renovat complet: ușă nouă, geamuri termopan, pardoseală nouă și instalație electrică schimbată integral.

Se vinde mobilat (fără TV și măsuță de machiaj). Mobilierul și dotările interioare sunt achiziționate recent (aprox. 1 an).
- Canapea extensibilă cu ladă de depozitare
- Pat cu ladă și 2 compartimente suplimentare
- Mobilă de bucătărie realizată la comandă

Apartamentul este izolat recent, dispune de acoperiș pentru zona de uscat rufe.
Cheltuieli mici – fiind bine izolat, nu necesită încălzire constantă cu centrala.

Preț: 73.000 euro – usor negociabil
Rog și ofer seriozitate. Nu deranjați inutil.
Mulțumesc!","... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 12 | 73 000 € | 2355 €/m² | Apartament 2 camere | Strada Ciric, Tatarasi Nord, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 31 m² | Etaj | etajul 1 | Vezi descrierea anunțului | Direct proprietar – Vând apartament 2 camere, Tătărași, Str. Ciric, etaj 1Suprafață utilă: 31,08 mpApartamentul este renovat complet: ușă nouă, geamuri termopan, pardoseală nouă și instalație electric... | Reactualizat | Proprietar"
Exclusiv! Apartament 2 camere de vanzare Podu Ros,117000.0,117 000 €,https://www.storia.ro/ro/oferta/exclusiv-apartament-2-camere-de-vanzare-podu-ros-IDGmT3,"Vă propunem spre vânzare un apartament cu 2 camere, situat într-un complex rezidențial nou, modern, amplasat ultracentral, în cartierul Podu Roș – Silk District, una dintre cele mai căutate zone ale orașului.
 Reprezentare exclusivă – apartamentul este disponibil doar prin intermediul agenției noastre, oferind siguranță, transparență și acces prioritar pentru cumpărători.
Bloc nou, cu termen de finalizare în anul 2026, iar apartamentul va fi predat la jumătatea anului. Se poate viziona oricând, fără restricții.
 Dotări și finisaje:
    •    gresie și faianță în zonele umede
    •    parchet în camere
    •    tâmplărie PVC cu geam termopan
    •    centrală termică de bloc
    •    finisaje moderne, de calitate
Loc de parcare inclus în preț
TVA inclus
 Localizare excelentă:
    •    în imediata apropiere a mall-ului
    •    spații comerciale, magazine și servicii diverse
    •    mijloace de transport în comun chiar în fața complexului
Acest apartament este ideal atât pentru locuire, cât și pentru investiție, datorită poziției centrale și facilităților oferite de complex.
 Pentru mai multe informații sau pentru programarea unei vizionări, vă așteptăm cu mare drag, oricând.","... | ... | ... | ... | ... | ... | ... | 1 | / | 10 | 117 000 € | 2659 €/m² | Exclusiv! Apartament 2 camere de vanzare Podu Ros | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 44 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Vă propunem spre vânzare un apartament cu 2 camere, situat într-un complex rezidențial nou, modern, amplasat ultracentral, în cartierul Podu Roș – Silk District, una dintre cele mai căutate zone ale o... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
"Apartament 2 camere, Venetia Residence, loc de parcare inclus",161000.0,161 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-venetia-residence-loc-de-parcare-inclus-IDGmQA,"Apartament 2 camere decomandat – complet mobilat si utilat – Venetia Residence, Iasi
Va propunem spre vanzare un apartament cu 2 camere decomandat, intabulat, situat la etajul 7, intr-un imobil modern din cadrul complexului Venetia Residence. Proprietatea se remarca prin compartimentarea eficienta, suprafata generoasa si nivelul ridicat de confort oferit.
Apartamentul dispune de o suprafata utila de 57,8 mp, la care se adauga un balcon spatios de 10,6 mp, cu acces atat din living, cat si din dormitor — ideal pentru relaxare. Se vinde complet mobilat si utilat, fiind pregatit pentru mutare imediata sau pentru investitie.
Compartimentare si dotari:
 
 Living luminos si spatios
 
 
 Dormitor confortabil
 
 
 Dressing mobilat, cu acces din hol
 
 
 Bucatarie complet mobilata si echipata (frigider, plita, cuptor, hota, centrala termica, masina de spalat vase)
 
 
 Baie dotata cu cada cu hidromasaj si masina de spalat rufe
 
 
 Balcon generos cu acces dublu
 
 
 Loc de parcare exterior inclus in contract
 
Proprietatea ofera confort, functionalitate si o pozitionare avantajoasa intr-o zona in dezvoltare, fiind o alegere excelenta atat pentru locuire, cat si pentru investitie.
Pentru mai multe detalii sau programarea unei vizionari, va stam cu drag la dispozitie.
 
ID OFERTA Apartamente de vanzare: 6517
Vezi aici: Apartamente de vanzare Iasi 
Explorati aici: Apartamente Noi de Vanzare Iasi 
Vezi oferte cu: Apartamente de inchiriat Iasi","... | ... | ... | ... | ... | 1 | / | 8 | 161 000 € | 2776 €/m² | Apartament 2 camere, Venetia Residence, loc de parcare inclus | Aviatiei, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 58 m² | Etaj | etajul 7 | Vezi descrierea anunțului | Apartament 2 camere decomandat &ndash; complet mobilat si utilat &ndash; Venetia Residence, IasiVa propunem spre vanzare un apartament cu 2 camere decomandat, intabulat, situat la etajul 7, intr-un im... | Evo Imobiliare | Agenție imobiliară"
Preț bun! 3 Cam–Etaj 3/4–Bloc 1978–Școala Gimnazială Al. Vlahuță–Dacia,81000.0,81 000 €,https://www.storia.ro/ro/oferta/pre-bun-3-cametaj-3-4bloc-1978coala-gimnazial-al-vlahudacia-IDGmNS,"URGENT!
Vă propunem spre vanzare un apartament cu 3 camere semidecomandat, cu o suprafață totală de  52 mp, la etajul 3 din 4 al unui intr-un bloc construit in anul 1978 situat in zona Dacia – Bicaz, punct de reper – Școala Gimnazială Alexandru Vlahuță.
Apartamentul necesita renovare totala! Oferta ideala pentru cei care vor sa isi personalizeze apartamentul dupa propriile preferinte.
Apartamentul are acces rapid la mijloacele de transport in comun, magazine, restaurante, parcuri si alte facilitati urbane importante.
Se vinde mobiat și utilat, exact ca in poze. Se acceptă plata cash sau credit! 
Pentru mai multe detalii contactați consilierul imobiliar Cosmina Irimia.","... | ... | ... | ... | 1 | / | 7 | 81 000 € | 1558 €/m² | Preț bun! 3 Cam–Etaj 3/4–Bloc 1978–Școala Gimnazială Al. Vlahuță–Dacia | Dacia, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 52 m² | Etaj | etajul 3 | Vezi descrierea anunțului | URGENT!Vă propunem spre vanzare un apartament cu 3 camere semidecomandat, cu o suprafață totală de  52 mp, la etajul 3 din 4 al unui intr-un bloc construit in anul 1978 situat in zona Dacia – Bicaz, p... | Viva Imobiliare | Agenție imobiliară"
Exclusiv! Apartament cu 2 camere Dacia,88000.0,88 000 €,https://www.storia.ro/ro/oferta/exclusiv-apartament-cu-2-camere-dacia-IDGmNz,"Reprezentare exclusiva!

Vă propunem spre vânzare un apartament cu două camere decomandate, situat în zona Dacia, la parter înalt, într-un imobil bine întreținut, cu scară curată și vecini liniștiți.

Apartamentul se remarcă printr-o compartimentare eficientă, fiind spațios și luminos, ideal atât pentru locuit, cât și pentru investiție. Dispune de obloane la ferestre, centrală termică proprie, gresie și faianță, parchet în camere, uși interioare schimbate și este izolat pe interior, oferind un confort termic sporit. Interiorul este bine întreținut, existând posibilitatea de personalizare după propriul gust.

Imobilul este liber, se vinde în reprezentare exclusivă, avem cheia, iar vizionările se pot face oricând, cu programare prealabilă. Se acceptă achiziția prin credit.

Zona este foarte bine conectată, cu stație de mijloace de transport la doar un minut, școli și grădinițe, precum și supermarketuri în imediata apropiere. Cartier liniștit, potrivit pentru familii sau persoane care își doresc acces rapid la facilități urbane.

Vă așteptăm cu drag la vizionare!","... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 16 | 88 000 € | 1796 €/m² | Exclusiv! Apartament cu 2 camere Dacia | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | parter | Vezi descrierea anunțului | Reprezentare exclusiva!Vă propunem spre vânzare un apartament cu două camere decomandate, situat în zona Dacia, la parter înalt, într-un imobil bine întreținut, cu scară curată și vecini liniștiți.Apa... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
"GARA-BILA ap. 2 camere, 2 balcoane, et.1/8, LIBER, 63 m2, simplu!",135000.0,135 000 €,https://www.storia.ro/ro/oferta/gara-bila-ap-2-camere-2-balcoane-et-1-8-liber-63-m2-simplu-IDGmMC,"COD OFERTA:CP6788
Agentia CASA PRIMA pune la dispozitia dumneavoastra un apartament cu 2 camere decomandat cu suprafata de 50 mp, situat in zona Gara Bila  . Imobilul este situat la etajul 1 intr-un bloc cu 8 etaje construit in anul 1984, imobil fara risc !
Interiorul imobilului este simplu conform anilor 1990, este modelul de apartament decomandat, cu o suprafata de 52 m utili la care se mai adauga 14 m ce sunt impartiti in doua balcoane.
Pentru mai multe detalii si vizionari contactati agentul responsabil de oferta:Alexandru Paduraru.","... | 1 | / | 2 | 135 000 € | 2109 €/m² | GARA-BILA ap. 2 camere, 2 balcoane, et.1/8, LIBER, 63 m2, simplu! | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 64 m² | Etaj | etajul 1 | Vezi descrierea anunțului | COD OFERTA:CP6788Agentia CASA PRIMA pune la dispozitia dumneavoastra un apartament cu 2 camere decomandat cu suprafata de 50 mp, situat in zona Gara Bila  . Imobilul este situat la etajul 1 intr-un bl... | Agentia CASA PRIMA | Agenție imobiliară"
Podu Ros-aproape de Palas MALL,58000.0,58 000 €,https://www.storia.ro/ro/oferta/podu-ros-aproape-de-palas-mall-IDFWXA,"Oferim spre vanzare apartament cu o camera decomandat,situat in zona Podu Ros,Aleea Decebal, nr 1A, etajul 3, langa Scoala Titu Maiorescu, mobilat si utilat, cheltuieli mici pentru intretinere, eventual cu preluare chiriasi ffff buni!Pentru detalii si informatii suplimentare pe whapp-0-7-4-0-7--0-7-6-9-7-
Pret:58000 euro","... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 21 | 58 000 € | 2231 €/m² | Podu Ros-aproape de Palas MALL | Podu Ros, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 26 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Oferim spre vanzare apartament cu o camera decomandat,situat in zona Podu Ros,Aleea Decebal, nr 1A, etajul 3, langa Scoala Titu Maiorescu, mobilat si utilat, cheltuieli mici pentru intretinere, eventu... | Reactualizat | Liliana Best | Agenție imobiliară"
Apartament 2 camere semidecomandat Cantemir,85000.0,85 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-semidecomandat-cantemir-IDGmL6,"Propunem spre vanzare un apartament cu doua camere, model semidecomandat, situat la parterul unui bloc cu 4 nivele, fara risc seismic,  in zona Cantemir!


Apartamentul este curat, ingrijit, dispune de izolatie exterioara, tamplarie pvc cu geam termopan, canalizarea separata, geam la baie, multiple imbunatatiri, modelul cu 3 debarale!


Zona foarte linistita, cu spatii verzi, acces la mijoacele de transport in comun, scoli, gradinite si toate punctele de interes ale orasului!


Pentru mai multe detalii si vizionari ne puteti contacta!","... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 12 | 85 000 € | 1700 €/m² | Apartament 2 camere semidecomandat Cantemir | Cantemir, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | parter | Vezi descrierea anunțului | Propunem spre vanzare un apartament cu doua camere, model semidecomandat, situat la parterul unui bloc cu 4 nivele, fara risc seismic,  in zona Cantemir!

Apartamentul este curat, ingrijit, dispune ... | Smart Casa Imobiliare | Agenție imobiliară"
"Apartament 3 camere, etaj 3/4, fara risc, accept CREDIT, Dacia",81400.0,81 400 €,https://www.storia.ro/ro/oferta/apartament-3-camere-etaj-3-4-fara-risc-accept-credit-dacia-IDGmL0,"Apartament 3 camere, etaj 3/4 - 81.400 euro
Fotografii REALE! 0746 |758| 458
Agentia Casa Prima va propune spre vanzare un apartament cu 3 camere, situat intr-un bloc fara risc seismic, construit in 1979, in cartierul Dacia, aproape de bulevard si cu acces facil la statia de autobuz si tramvai, magazine si farmacii.
Apartamentul are tamplarie PVC cu geam termopan, gresie, faianta, parchet.
Pentru mai multe detalii sau pentru a programa o vizionare, consultati reprezentantul de vanzari, Tudor Cojocaru, la tel. 0746 |758| 458
Cod oferta: CP6698","... | ... | ... | 1 | / | 6 | 81 400 € | 1565 €/m² | Apartament 3 camere, etaj 3/4, fara risc, accept CREDIT, Dacia | Dacia, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 52 m² | Etaj | etajul 3 | Vezi descrierea anunțului | Apartament 3 camere, etaj 3/4 - 81.400 euroFotografii REALE! 0746 |758| 458Agentia Casa Prima va propune spre vanzare un apartament cu 3 camere, situat intr-un bloc fara risc seismic, construit in 197... | Agentia CASA PRIMA | Agenție imobiliară"
Vanzare camera de camin cu baie proprie - Mihail Sturza,31000.0,31 000 €,https://www.storia.ro/ro/oferta/vanzare-camera-de-camin-cu-baie-proprie-mihail-sturza-IDGhTI,"Top Imobil va propune spre vanzare  o garsoniera transformata din camera de camin in cartierul Bularga pe Strada Mihail Sturza cu suprafata de 16mp intr-un bloc construit in anul 1977.
Recent renovată complet
Etaj 2 4
Izolatie Exterioara
Mobilier, frigider, masina de spalat 
A fost inchiriata timp de 2 ani cu 240 de euro.
Preț 31.000 negociabil
Contact: 0752.918.134
Nu este ceea ce cauti? Contacteaza-ne pentru alte oferte si o cautare mai personalizata pentru nevoile tale!","... | ... | ... | 1 | / | 6 | 31 000 € | 1938 €/m² | Vanzare camera de camin cu baie proprie - Mihail Sturza | Bularga, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 16 m² | Etaj | etajul 2 | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  o garsoniera transformata din camera de camin in cartierul Bularga pe Strada Mihail Sturza cu suprafata de 16mp intr-un bloc construit in anul 1977.Recent renovat&#... | Reactualizat | Top Imobil | Agenție imobiliară"
Apartament 2 camere Tatarasi - Flux - Dispecer,82900.0,82 900 €,https://www.storia.ro/ro/oferta/apartament-2-camere-tatarasi-flux-dispecer-IDGii9,"Top Imobil va propune in exclusivitate spre vanzare  un apartament cu 2 camere modelul semidecomandat, cu suprafata de 53mp, situat in Tatarasi - Magazinul Flux non-stop, la etajul 4 din 4 intr-un bloc fara risc seismic.
Apartamentul dispune de izolatie termica exterioara, centrala termica proprie, usi interior schimbate, usa metalica la intrare, geam la baie, geamuri termopan, gresie, parchet, faianta, AC. Sanitare si corpuri de iluminat noi.
Imobilul este situat intr-o zona linistita si cu acces facil la mijloacele de transport in comun, in vecinatatea centrelor comerciale, farmaciilor, scolilor si al oricarui punct de interes.
Pret: 82.900 Euro
Contact: 0752.918.134
Nu este ceea ce cauti? Contacteaza-ne pentru alte oferte si o cautare mai personalizata pentru nevoile tale!","... | ... | ... | ... | ... | ... | ... | ... | ... | 1 | / | 12 | 82 900 € | 1564 €/m² | Apartament 2 camere Tatarasi - Flux - Dispecer | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | etajul 4 | Vezi descrierea anunțului | Top Imobil va propune in exclusivitate spre vanzare  un apartament cu 2 camere modelul semidecomandat, cu suprafata de 53mp, situat in Tatarasi - Magazinul Flux non-stop, la etajul 4 din 4 intr-un blo... | Reactualizat | Top Imobil | Agenție imobiliară"
